Order Name,Created at,Source Name,Total Discounts,Order Status,Total Product,Store,Carrier Status Code,Cancel Reason,Sales Program,Giới tính,Funnel,Category,Sub-category,Price,Subtotal Price
105223,9/13/2023,Instagram,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Váy,Váy liền,430000,430000
105255,9/13/2023,Instagram,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105267,9/13/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105271,9/13/2023,Instagram,0,cancel,1,27 Khâm Thiên,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105328,9/13/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Váy,Váy liền,430000,430000
105333,9/13/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105342,9/13/2023,Trực tiếp - Cửa hàng,0,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
105422,9/13/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105447,9/13/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
105508,9/13/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy liền,430000,430000
105535,9/13/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105567,9/13/2023,Zalo,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105573,9/13/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105576,9/13/2023,Shopee,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
105589,9/13/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105610,9/13/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105653,9/13/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105684,9/13/2023,Trực tiếp - Cửa hàng,360000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105693,9/13/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104809,9/14/2023,Tik Tok,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
104823,9/14/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104838,9/14/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104847,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Áo (mùa đông),Hoodie,550000,550000
104853,9/14/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Lý do khác,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
104862,9/14/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104864,9/14/2023,Instagram,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
104865,9/14/2023,Lazada,0,complete,1,KHO ĐƠN HÀNG,complete,,Hãng vận chuyển,Chị,,Váy,Váy liền,430000,430000
104867,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Áo (mùa đông),Hoodie,550000,550000
104888,9/14/2023,Hotline,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104905,9/14/2023,Shopee,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104908,9/14/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
104910,9/14/2023,Hotline,0,cancel,1,89 Láng Hạ,cancel,Đơn trùng,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104920,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy liền,430000,430000
104991,9/14/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
105051,9/14/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105063,9/14/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105068,9/14/2023,Hotline,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105105,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105246,9/14/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105258,9/14/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105275,9/14/2023,Instagram,0,cancel,5,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,2150000
105294,9/14/2023,Instagram,0,cancel,4,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,2200000
105330,9/14/2023,Trực tiếp - Cửa hàng,100000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105331,9/14/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
105341,9/14/2023,Trực tiếp - Cửa hàng,28000,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
105358,9/14/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105403,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105418,9/14/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105430,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105453,9/14/2023,Trực tiếp - Cửa hàng,220000,complete,1,40 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105463,9/14/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105468,9/14/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105485,9/14/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105526,9/14/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105544,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105598,9/14/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
105637,9/14/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Trang sức sự kiện,Mũ,180000,180000
105644,9/14/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Trang sức sự kiện,Mũ,180000,180000
105646,9/14/2023,Facebook,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Trang sức sự kiện,Mũ,180000,180000
105660,9/14/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
105673,9/14/2023,Trực tiếp - Cửa hàng,35000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105688,9/14/2023,Shopee,0,complete,1,KHO ĐƠN HÀNG,complete,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
105689,9/14/2023,Facebook,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105728,9/14/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104873,9/15/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104918,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105001,9/15/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105011,9/15/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Không đồng ý hình thức,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105016,9/15/2023,Zalo,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Trang sức sự kiện,Mũ,180000,180000
105049,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
105153,9/15/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105155,9/15/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105189,9/15/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105193,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Quần,Quần tây,420000,420000
105262,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105278,9/15/2023,Instagram,0,cancel,4,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Trang sức sự kiện,Mũ,180000,720000
105314,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Quần,Quần tây,420000,420000
105315,9/15/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Trang sức sự kiện,Mũ,180000,180000
105332,9/15/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105340,9/15/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105366,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Quần,Quần tây,420000,420000
105415,9/15/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Trang sức sự kiện,Mũ,180000,180000
105421,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105427,9/15/2023,Hotline,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105428,9/15/2023,Zalo,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105454,9/15/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105482,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy liền,430000,430000
105483,9/15/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Trang sức sự kiện,Mũ,180000,180000
105490,9/15/2023,Trực tiếp - Cửa hàng,130000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105497,9/15/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105507,9/15/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105586,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105596,9/15/2023,Facebook,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Váy,Váy liền,430000,430000
105623,9/15/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105626,9/15/2023,Instagram,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Hết hàng,,Chị,,Trang sức sự kiện,Mũ,180000,180000
105643,9/15/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105664,9/15/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105672,9/15/2023,Hotline,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105682,9/15/2023,Trực tiếp - Cửa hàng,120000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105718,9/15/2023,Tik Tok,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
105721,9/15/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy liền,430000,430000
105727,9/15/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104822,9/16/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104825,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Áo (mùa đông),Hoodie,550000,550000
104858,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104883,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104889,9/16/2023,Instagram,0,pending,1,Kho Online,pending,,,Chị,,Quần,Quần tây,420000,420000
104895,9/16/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104900,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Quần,Quần tây,420000,420000
104947,9/16/2023,Hotline,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
104955,9/16/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105010,9/16/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105030,9/16/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105032,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105083,9/16/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105104,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
105109,9/16/2023,Trực tiếp - Cửa hàng,80000,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105110,9/16/2023,Trực tiếp - Cửa hàng,0,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
105120,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105145,9/16/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105206,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105241,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105242,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105273,9/16/2023,Instagram,0,cancel,5,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,2150000
105296,9/16/2023,Instagram,0,cancel,3,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,1650000
105300,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105309,9/16/2023,Instagram,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105322,9/16/2023,Hotline,0,cancel,1,27 Khâm Thiên,cancel,Khách không đến,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105372,9/16/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105375,9/16/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105377,9/16/2023,Instagram,0,complete,3,Kho Online,complete,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,1260000
105406,9/16/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105420,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105436,9/16/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Mua tại quầy,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
105476,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105478,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
105480,9/16/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105511,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105513,9/16/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105516,9/16/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
105547,9/16/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105554,9/16/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105564,9/16/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
105619,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
105621,9/16/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Trả góp không thành công,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105625,9/16/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
105640,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
105709,9/16/2023,Trực tiếp - Cửa hàng,0,cancel,1,93 Láng Hạ,cancel,Khách không đến,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105714,9/16/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
105724,9/16/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104832,9/17/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104851,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104940,9/17/2023,Hotline,0,cancel,1,89 Láng Hạ,cancel,Đơn trùng,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104951,9/17/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,430000
104990,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105008,9/17/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105009,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
105019,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
105037,9/17/2023,Instagram,0,cancel,1,89 Láng Hạ,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
105056,9/17/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105062,9/17/2023,Instagram,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Quần,Quần tây,420000,420000
105096,9/17/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Quần,Quần tây,420000,420000
105103,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
105119,9/17/2023,Instagram,0,complete,3,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,1290000
105162,9/17/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
105205,9/17/2023,Instagram,0,complete,2,Kho Online,complete,,Hãng vận chuyển,Chị,,Váy,Váy liền,430000,860000
105272,9/17/2023,Instagram,0,cancel,5,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,1500000
105303,9/17/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Quần,Quần jeans,370000,370000
105346,9/17/2023,Trực tiếp - Cửa hàng,50000,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
105347,9/17/2023,Trực tiếp - Cửa hàng,30000,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
105368,9/17/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
105386,9/17/2023,Hotline,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
105416,9/17/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Quần,Quần jeans,370000,370000
105429,9/17/2023,Instagram,0,packing,1,37 Nguyễn Văn Huyên,packing,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
105462,9/17/2023,Hotline,0,cancel,1,Kho Online,cancel,Trả góp không thành công,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
105599,9/17/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
105613,9/17/2023,Instagram,0,complete,1,KHO ĐƠN HÀNG,complete,,Hãng vận chuyển,Chị,,Áo (mùa hè),Áo phông,300000,300000
105635,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Quần,Quần jeans,370000,370000
105636,9/17/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Váy,Chân váy,310000,310000
105656,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
105661,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
105662,9/17/2023,Hotline,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Váy,Chân váy,310000,310000
105665,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Daily use,Sơ mi dài,300000,300000
105668,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
105676,9/17/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
105700,9/17/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
